dim,count,cp_m_t_m,milp_m_t_m,cp_std_t,milp_std_t,cp_std_t_m,milp_std_t_m
10x10,0,76.10502602259318,50.4046426932017,40.01421552534246,9.266576272314854,9.177821263975488,0.5147524764039505
10x5,0,14.151564423243205,6.155540418624878,18.03819984324821,0.6405310533605998,0.6355301913144273,0.348599436982746
15x5,0,600.1488136132558,293.0879753748576,0.005973521443878391,292.66124369704664,0.023463513206861433,0.3623743162700434
20x5,0,246.34770558675126,259.58374470074966,323.4565087767383,328.5192897366356,0.6706247127326865,0.2747498216075614
5x3,0,0.09149810314178466,2.801945352554321,0.008820358810025115,0.019187347574613045,0.0287988355629688,4.941639873042424
5x5,0,0.13215896606445313,1.3084918689727782,0.011400891664823453,0.04379824988259216,0.008850837231076955,0.07955252051483966
5x8,0,0.26252517223358157,4.994645872116089,0.03366520619598476,0.050932372690257924,0.03602554754368653,0.08961326551222273
8x8,0,1.9772685289382934,13.955501308441162,0.8633657684992067,1.0441000535338842,0.3050023704855901,0.2891232143887592
