dim,count,cp_m_t_m,milp_m_t_m,cp_std_t,milp_std_t,cp_std_t_m,milp_std_t_m
10x10,0,81.37419281005859,64.66386996905008,47.133310600009665,9.79214665042782,7.470024894812019,0.5369561594803786
10x5,0,157.79753266970317,21.31418472925822,134.14397672959362,2.553641699330362,8.779073886875285,0.2911464298606993
15x5,0,600.1534453074138,610.8304956436157,0.01091884229891151,0.167647941120193,0.022108606147660123,0.21848976438278891
20x5,0,600.2024845759074,619.3356976191202,0.015940445567838447,0.13513376983323544,0.014223781722936701,0.347765361129481
5x3,0,0.09970818042755128,0.388210859298706,0.008501899135528726,0.03685234106160755,0.035901256654053866,0.10896037688443097
5x5,0,0.1440201759338379,1.3698511123657227,0.007476334951832003,0.05463214318450615,0.004324552383140659,0.07669797954263233
5x8,0,0.24940910339355468,5.398145527839661,0.03923500614124048,0.07818841304015021,0.017903162399613613,0.1376579477086773
8x8,0,2.3340080165863037,15.546624298095702,1.146458717219112,0.8354017731970569,0.3479845864905575,0.12656299300950685
