dim,count,cp_m_t_m,milp_m_t_m,cp_std_t,milp_std_t,cp_std_t_m,milp_std_t_m
10x5,0,253.87230091094972,603.713947645823,210.24320276338221,0.1485502899151664,15.791357222834682,0.3945216506971954
15x5,0,600.1707181930542,607.4827013969422,0.012740072365116425,0.11805192512999778,0.03105867388978814,0.17595481846158098
5x3,0,0.08476356983184814,0.6828498601913452,0.004517238693298064,0.11975003434351027,0.004731818383169626,0.10830754626111508
5x5,0,0.16200660705566405,1.8704528903961184,0.02218727582466496,0.44129818417589817,0.021550539904872452,0.09388183207371506
5x8,0,0.3583462905883789,6.808955650329589,0.06844436362883512,2.5695613116624996,0.061926191217407854,0.07326235108396131
8x8,0,4.782067538897197,471.0878077952067,2.644110375037688,232.0113042270546,0.9842184784680901,0.39975243816073236
