dim,cp_std_time,milp_std_time,cp_mean_time,milp_mean_time,cp_std_obj,milp_std_obj,cp_mean_obj,milp_mean_obj,cp_avg_opt_rate,milp_avg_opt_rate
10x10,56.65707499428811,15.211773977632484,91.24524658521017,63.750448640187585,58.47572595800577,58.47572595800577,885.6,885.6,100.0,100.0
10x5,227.23860105345457,291.5697328443431,212.14852459635054,254.68267943609328,131.02785642627245,138.12086413443734,667.0457142857142,672.7428571428571,82.85714285714286,60.0
15x5,199.0196535925156,151.17357017347837,520.7813895289104,565.9460654644739,305.87927260892445,320.9935023819463,1026.8095238095236,1055.3714285714286,14.285714285714286,8.571428571428571
20x5,216.28886984134158,219.77365972938534,511.75167805353806,529.6071374376613,89.89401439211296,90.00608639550602,1177.8039215686276,1177.2941176470588,0.0,0.0
5x3,0.8338435988506002,3.7653079222750865,0.2943931259427752,1.9196556854248046,63.36333984599394,63.36333984599394,340.98571428571427,340.98571428571427,100.0,100.0
5x5,4.4832410778911385,72.64007045514785,0.9368193728583204,12.936864034107751,80.43241829662638,80.43241829662638,384.4,384.4,100.0,98.57142857142857
5x8,6.302465732946804,36.803871297823655,2.765966856139047,12.321205276080539,75.57960442179402,75.57960442179402,574.6857142857143,574.6857142857143,100.0,100.0
8x8,186.27660883786746,256.0877313260457,93.84722810109456,173.1478857287906,123.0306472616944,125.02607678311112,653.2619047619048,656.0628571428572,91.42857142857143,75.71428571428571
