dim,count,cp_m_t_m,milp_m_t_m,cp_std_t,milp_std_t,cp_std_t_m,milp_std_t_m
10x10,0,117.68696592648823,73.61106096903484,59.34158508980059,16.277057516313,12.078167630112757,0.5445244800329636
10x5,0,232.6881623109182,18.896536350250244,176.92486795871585,3.2302888338755658,18.652846502529766,0.47334510798619983
15x5,0,600.1606565793355,611.1488579114279,0.015811951556024825,0.16546258355828472,0.038128918301058766,0.4162735688487267
20x5,0,600.2169192949931,619.608746846517,0.02923284626301979,0.208952749084084,0.01991430402681465,0.2412268474329506
5x3,0,0.0857281732559204,0.3601179981231689,0.011686665405614456,0.022258637309167027,0.007809084653632522,0.024114149807583907
5x5,0,0.15425023078918457,1.3630771827697754,0.015896730943516603,0.02884401056988677,0.014379944770367126,0.07469077800754695
5x8,0,0.3029428482055664,5.4379641675949095,0.03717304018428788,0.07902541063443502,0.039223939038769695,0.12754667112190002
8x8,0,2.7232624864578248,16.028666067123414,1.2617452311597732,1.1624579945560827,0.40947087267806176,0.19975144271868442
